;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;212 718;;F7124182CP-RUS;;F7124182CP-RUS Смеситель Bravat Loop для кухонной мойки;;BRAVAT;28 150;15;;;;;
;;;1 916;;F9124182CP-01-RUS;;F9124182CP-01-RUS BRAVAT LOOP Смеситель для душа (к/к 8);;BRAVAT;25 950;30;;;;;
;PALACE;;;;;;;;;;;;;;;
;;;23 080;;F1172217CP-RUS;;F1172217CP-RUS BRAVAT PALACE Смеситель для умывальника (к/к 6);;BRAVAT;29 450;31;;;;;
;;;23 081;;F6172217CP-01-RUS;;F6172217CP-01-RUS BRAVAT PALACE Смеситель для ванны короткий излив (к/к 4);;BRAVAT;64 150;72;;;;;
;;;23 088;;F7172217CP-1-RUS;;F7172217CP-1-RUS BRAVAT PALACE Cмеситель для кухни хром (к/к 4);;BRAVAT;35 850;61;;;;;
;;;23 084;;F9172217CP-01-RUS;;F9172217CP-01-RUS BRAVAT PALACE Смеситель для душа (к/к 4);;BRAVAT;45 900;17;;;;;
;;;23 083;;F9172217CP-A-RUS;;F9172217CP-A-RUS BRAVAT PALACE Душевая колонна со смесителем для душа (к/к 2);;BRAVAT;142 950;33;;;;;
;POLAR (Swarovski);;;;;;;;;;;;;;;
;;;1 788;;F14287G-ENG;;F14287G BRAVAT POLAR CRYSTAL Swarovski Смеситель для раковины, золото;;BRAVAT;513 000;1;;;;;
;;;1 823;;F54287C-ENG;;F54287C BRAVAT POLAR CRYSTAL Swarovski Смеситель для ванны, хром;;BRAVAT;372 150;3;;;;;
;;;1 824;;F54287G-ENG;;F54287G BRAVAT POLAR CRYSTAL Swarovski Смеситель для ванны, золото;;BRAVAT;564 700;2;;;;;
;SLIM;;;;;;;;;;;;;;;
;;;150 340;;F6332366CP-01-RUS;;F6332366CP-01-RUS BRAVAT SLIM Смеситель для ванны короткий излив с аксессуарами (к/к 12);;BRAVAT;42 400;78;;;;;
;;;150 339;;F6332366CP-01L-RUS;;F6332366CP-01L-RUS BRAVAT SLIM Смеситель для ванны длинный излив с аксессуарами (к/к 12);;BRAVAT;48 400;103;;;;;
;;;150 342;;F7332366CP-RUS;;F7332366CP-RUS BRAVAT SLIM Смеситель для кухни (к/к 12);;BRAVAT;26 100;10;;;;;
;;;150 341;;F9332366CP-01-RUS;;F9332366CP-01-RUS BRAVAT SLIM Смеситель для душа (к/к 12);;BRAVAT;36 500;72;;;;;
;SPRING;;;;;;;;;;;;;;;
;;;1 876;;F679113C-B;;F679113C-B BRAVAT SPRING Cмеситель для ванны;;BRAVAT;68 050;2;;;;;
;;;1 905;;F779113C;;F779113C BRAVAT SPRING Cмеситель для кухни с высоким поворот изливом;;BRAVAT;43 300;1;;;;;
;;;210 302;;F779113C-1;;F779113C-1 BRAVAT SPRING Cмеситель для кухни с высоким поворот изливом;;BRAVAT;65 650;3;;;;;
;STREAM;;;;;;;;;;;;;;;
;;;1 786;;F13783C-3;;F13783C-3 BRAVAT STREAM смеситель для раковины с гиг.душем;;BRAVAT;46 550;19;;;;;
;;;1 848;;F63783C-01A;;F63783C-01A BRAVAT STREAM смеситель для ванны с коротким изливом (к/к 4);;BRAVAT;51 100;33;;;;;
;;;210 278;;F63783C-B;;F63783C-B BRAVAT Stream Смеситель для ванны короткий излив;;BRAVAT;55 250;4;;;;;
;;;1 850;;F63783C-LB;;F63783C-LB BRAVAT STREAM ST0131 Смеситель для ванны, излив 300мм (к/к 4);;BRAVAT;69 250;19;;;;;
;;;210 279;;F73783C-1A;;F73783C-1A BRAVAT Stream Смеситель для кухни;;BRAVAT;47 750;11;;;;;
;;;210 280;;F73783C-2;;F73783C-2 BRAVAT Stream Смеситель для кухни;;BRAVAT;54 700;12;;;;;
;;;1 921;;F93783C-01A;;F93783C-01A BRAVAT STREAM Cмеситель для душа (к/к 4);;BRAVAT;40 400;27;;;;;
;SUMMER RAIN;;;;;;;;;;;;;;;
;;;1 801;;F177111C-1;;F177111C-1 BRAVAT SUMMER RAIN Смеситель для раковины;;BRAVAT;52 750;5;;;;;
;;;1 874;;F677111C-B;;F677111C-B BRAVAT Summer Rain Отдельностоящий смеситель для ванны;;BRAVAT;285 100;3;;;;;
;;;1 903;;F777111C;;F777111C BRAVAT SUMMER RAIN Cмеситель для кухни;;BRAVAT;57 650;6;;;;;
;WATERFALL;;;;;;;;;;;;;;;
;;;1 794;;F173107C-1;;F173107C-1 BRAVAT WATERFALL Смеситель для раковины;;BRAVAT;45 950;10;;;;;
;;;151 144;;F639114C-A2-RUS;;F639114C-A2-RUS Waterfall Душевая колонна с термостатическим смесителем для ванны и верхним душем из;;BRAVAT;187 100;17;;;;;
;;;22 474;;F639114C-A5-RUS;;F639114C-A5-RUS BRAVAT WATERFALL Душевая колонна с термо смесителем для ванны;;BRAVAT;228 400;10;;;;;
;;;1 863;;F673107C-01;;F673107C-01 BRAVAT WATERFALL Смеситель для ванны с коротким изливом (без аксессуаров) (к/к 8);;BRAVAT;67 500;16;;;;;
;;;211 568;;F673114C-01A-RUS;;F673114C-01A-RUS Термостат для ванны и душа;;BRAVAT;87 800;1;;;;;
;;;1 896;;F773107C-1;;F773107C BRAVAT WATERFALL Смеситель для кухни с высоким поворотным изливом (к/к 8);;BRAVAT;67 300;6;;;;;
;;;1 922;;F939114C-A2-RUS;;F939114C-А2-RUS Waterfall Душевая колонна с термостатическим смесителем для ванны и верхним душем;;BRAVAT;173 350;17;;;;;
;;;1 923;;F939114C-01A-RUS;;F939114С-01 BRAVAT WATERFALL Термостатический смеситель для душа. (к/к 8);;BRAVAT;75 800;2;;;;;
;;;152 243;;F939114C-A2-RUS(дубль);;Душевая колонна BRAVAT WATERFALL с термо. смесителем для душа и верх. душем из ABS-пластика (к/к 3);;BRAVAT;207 850;1;;;;;
;WAVE;;;;;;;;;;;;;;;
;;;1 795;;F174108C-2;;F174108C-2 BRAVAT WAVE Смеситель для раковины;;BRAVAT;80 700;5;;;;;
;;;1 865;;F674108C-01;;F674108C-01 BRAVAT WAVE Смеситель для ванны/душ (к/к 4);;BRAVAT;149 500;11;;;;;
;;;1 897;;F774108C;;F774108C BRAVAT WAVE Смеситель для кухни  (к/к 4);;BRAVAT;132 850;10;;;;;
;WHIRLPOOL;;;;;;;;;;;;;;;
;;;1 802;;F178112C;;F178112C BRAVAT WHIRLPOOL Смеситель для раковины (к/к 4);;BRAVAT;51 100;2;;;;;
;;;1 875;;F678112C-01;;F678112C-01 BRAVAT WHIRLPOOL Cмеситель для ванны/душ (без аксессуаров);;BRAVAT;59 200;4;;;;;
;;;1 904;;F778112C;;F778112C BRAVAT WHIRIPOOL Cмеситель для кухни (к/к 4);;BRAVAT;52 400;6;;;;;
;;;238 084;;FS227BTC-ENG;;Излив для ванны Bravat, графит (FS227BTC-ENG);;BRAVAT;16 750;20;;;;;
;;;238 083;;FS217RBG-ENG;;Излив для ванны Bravat, матовое золото (FS217RBG-ENG);;BRAVAT;35 200;20;;;;;
;;;238 086;;FS227C-PENG;;Излив для ванны Bravat, хром (FS227CP-ENG);;BRAVAT;15 000;60;;;;;
;;;238 085;;FS227BW-ENG;;Излив для ванны Bravat, черный (FS227BW-ENG);;BRAVAT;18 500;10;;;;;
;Bravat Смесители;;;;;;;;;;;;;;;
;Affability;;;;;;;;;;;;;;;
;;;238 152;;PB8172217CP-1-07;;Внешняя часть смесителя для душа 1 функция Bravat Affability, хром (PB8172217CP-1-07);;BRAVAT;8 800;20;;;;;
;;;238 153;;PB8172217CP-2-ENG;;Внешняя часть смесителя для душа 2 функции Bravat Affability, хром (PB8172217CP-2-ENG);;BRAVAT;16 750;16;;;;;
;;;238 154;;PB8172217CP-3-ENG;;Внешняя часть смесителя для душа 3 функции Bravat Affability, хром (PB8172217CP-3-ENG);;BRAVAT;16 750;16;;;;;
;;;238 167;;F65051C-B3;;Напольный смеситель для ванны Bravat Affability, хром (F65051C-B3);;BRAVAT;185 600;10;;;;;
;;;235 851;;PB8172217CP-ENG;;Смеситель для ванны Bravat Affability комплект 1-функция, хром (PB8172217CP-ENG);;BRAVAT;14 100;14;;;;;
;;;235 847;;P8461217CP-ENG;;Смеситель для встроенной раковины Bravat Affability комплект, хром (P8461217CP-ENG);;BRAVAT;22 500;33;;;;;
;;;235 846;;P8461217BW-ENG;;Смеситель для встроенной раковины Bravat Affability комплект, черный (P8461217BW-ENG);;BRAVAT;25 700;28;;;;;
;;;235 849;;F1172217CP-A-ENG;;Смеситель для высокой раковины Bravat Affability с одной ручкой, хром (F1172217CP-ENG);;BRAVAT;69 500;24;;;;;
;;;235 852;;F7172217CP-ENG;;Смеситель для кухни Bravat Affability с одной ручкой, хром (F7172217CP-ENG);;BRAVAT;62 450;34;;;;;
;;;235 850;;P8172217CP-ENG;;Смеситель для раковины Bravat Affability встроенный с одной ручкой, хром (P8172217CP-ENG);;BRAVAT;31 700;41;;;;;
;;;235 848;;F1172217CP-ENG;;Смеситель для раковины Bravat Affability с одной ручкой, хром (F1172217CP-ENG);;BRAVAT;43 100;47;;;;;
;;;238 128;;F1172217AP-2-07;;Смеситель для раковины Bravat Affability, сатин (F1172217AP-2-07);;BRAVAT;57 200;20;;;;;
;;;238 129;;F1172217AP-A-07;;Смеситель для раковины высокий Bravat Affability, сатин (F1172217AP-2-07);;BRAVAT;85 350;18;;;;;
;Aori;;;;;;;;;;;;;;;
;;;235 860;;F6421454CP-A-ENG;;Душевая колонна Bravat Aori настенная с одной ручкой (с изливом), хром (F6421454CP-A-ENG);;BRAVAT;97 650;102;;;;;
;;;235 858;;PB8421454CP-2-ENG;;Смеситель для ванны Bravat Aori комплект 2-функции, хром (PB8421454CP-2-ENG);;BRAVAT;18 850;15;;;;;
;;;238 136;;F1421454CP-A-ENG;;Смеситель для высокой раковины высокий XL Bravat Aori, хром (F1421454CP-A-ENG);;BRAVAT;72 150;16;;;;;
;;;235 857;;PB8421454CP-ENG;;Смеситель для душа Bravat Aori комплект, хром (PB8421454CP-ENG);;BRAVAT;16 350;15;;;;;
;;;235 859;;F6421454CP-01-ENG;;Смеситель для душа Bravat Aori настенная с одной ручкой, хром (F6421454CP-01-ENG);;BRAVAT;54 550;25;;;;;
;;;235 853;;F7421454CP-ENG;;Смеситель для кухни Bravat Aori с одной ручкой, хром (F7421454CP-ENG);;BRAVAT;39 600;24;;;;;
;;;235 856;;P8421454CP-ENG;;Смеситель для раковины Bravat Aori комплект, хром (P8421454CP-ENG);;BRAVAT;53 400;44;;;;;
;;;235 854;;F1421454CP-ENG;;Смеситель для раковины Bravat Aori с одной ручкой S, хром (F1421454CP-ENG);;BRAVAT;39 600;32;;;;;
;;;235 855;;F1421454CP-1-ENG;;Смеситель для раковины Bravat с одной ручкой M, хром (F1421454CP-1-ENG);;BRAVAT;46 650;53;;;;;
;Черный;;;;;;;;;;;;;;;
;;;235 866;;F6421454BW-A-ENG;;Душевая колонна Bravat Aori настенная с одной ручкой (с изливом), черный (F6421454BW-A-ENG);;BRAVAT;115 250;23;;;;;
;;;235 867;;F6421454BW-01-ENG;;Смеситель для ванны Bravat Aori настенный с одной ручкой, черный (F6421454BW-01-ENG);;BRAVAT;64 200;9;;;;;
;;;238 135;;F1421454BW-A-ENG;;Смеситель для высокой раковины Bravat Aori, черный S (F1421454BW-A-ENG);;BRAVAT;83 550;8;;;;;
;;;235 865;;F7421454BW-ENG;;Смеситель для кухни Bravat Aori с одной ручкой, черный (F7421454BW-ENG);;BRAVAT;46 650;15;;;;;
;;;235 864;;PB8421454BW-2-ENG;;Смеситель для раковины Bravat Aori комплект 2-функции, черный (PB8421454BW-2-ENG);;BRAVAT;19 350;4;;;;;
;;;235 863;;P8421454BW-ENG;;Смеситель для раковины Bravat Aori комплект с одной ручкой, черный (P8421454BW-ENG);;BRAVAT;50 150;14;;;;;
;;;235 862;;F1421454BW-1-ENG;;Смеситель для раковины Bravat Aori с одной рукояткой M, черный (F1421454BW-1-ENG);;BRAVAT;52 800;27;;;;;
;;;235 861;;F1421454BW-ENG;;Смеситель для раковины Bravat Aori с одной рукояткой S, черный (F1421454BW-ENG);;BRAVAT;45 750;21;;;;;
;ARC;;;;;;;;;;;;;;;
;;;216 441;;F66061K-B3-ENG;;F66061K-B3-ENG Смеситель напольный для ванны Bravat Arc черный;;BRAVAT;293 400;9;;;;;
;;;238 151;;P69193C-2A-07;;Внешняя часть смесителя для душа 2 функции Bravat ARC, хром (P69193C-2A-07);;BRAVAT;13 200;20;;;;;
;DERI;;;;;;;;;;;;;;;
;;;235 869;;F1135235PD-1-ENG;;Автоматический наполнитель стаканов Bravat DERI (F1135235PD-1-ENG);;BRAVAT;44 000;15;;;;;
;Eddie;;;;;;;;;;;;;;;
;Графит;;;;;;;;;;;;;;;
;;;235 896;;PB8369402BTC-2-ENG;;Смеситель для ванны Bravat Eddie комплект 2-функции, серый (PB8369402BTC-2-ENG);;BRAVAT;25 550;10;;;;;
;;;235 898;;PB8369402BTC-3-ENG;;Смеситель для ванны Bravat Eddie комплект 3-функции, серый (PB8369402BTC-3-ENG);;BRAVAT;26 400;8;;;;;
;;;238 166;;F6369402BTC-01-ENG;;Смеситель для ванны Bravat Eddie, кор. излив графит (F6369402BTC-01-ENG);;BRAVAT;101 150;16;;;;;
;;;235 892;;F1369402BTC-A9-ENG;;Смеситель для высокой раковины Bravat Eddie с одной ручкой, серый F1369402BTC-A9-ENG Bravat;;BRAVAT;91 500;20;;;;;
;;;235 894;;PB8369402BTC-ENG;;Смеситель для душа Bravat Eddie комплект, серый (PB8369402BTC-ENG);;BRAVAT;24 650;5;;;;;
;;;235 893;;P8369402BTC-ENG;;Смеситель для раковины Bravat Eddie комплект , серый (P8369402BTC-ENG);;BRAVAT;68 600;10;;;;;
;;;235 891;;F1369402BTC-ENG;;Смеситель для раковины Bravat Eddie с одной ручкой, серый (F1369402BTC-ENG);;BRAVAT;47 500;23;;;;;
;Матовое золото;;;;;;;;;;;;;;;
;;;238 168;;F665402RBG-B3-ENG;;Напольный смеситель для ванны Bravat Eddie, матовое золото (F665402RBG-B3-ENG);;BRAVAT;377 300;5;;;;;
;;;235 878;;PB8369402RBG-2-ENG;;Смеситель для ванны Bravat Eddie комплект 2-функции, матовое золото (PB8369402RBG-2-ENG);;BRAVAT;25 550;15;;;;;
;;;235 880;;PB8369402RBG-3-ENG;;Смеситель для ванны Bravat Eddie комплект 3-функции, матовое золото (PB8369402RBG-3-ENG);;BRAVAT;26 400;15;;;;;
;;;235 876;;PB8369402RBG-ENG;;Смеситель для ванны Bravat Eddie комплект 3-функции, матовое золото (PB8369402RBG-ENG);;BRAVAT;24 650;5;;;;;
;;;235 874;;F6369402RBG-01-ENG;;Смеситель для ванны Bravat Eddie настенный с одной рукояткой, матовое золото (F6369402RBG-01-ENG);;BRAVAT;86 000;21;;;;;
;;;235 872;;F1369402RBG-A9-ENG;;Смеситель для высокой раковины Bravat Eddie с одной ручкой, матовое золото (F1369402RBG-A9-ENG);;BRAVAT;81 550;24;;;;;
;;;235 875;;F9369402RBG-01-ENG;;Смеситель для душа Bravat Eddie настенный с одной рукояткой, матовое золото (F9369402RBG-01-ENG);;BRAVAT;70 300;5;;;;;
;;;235 871;;F1369402RBG-ENG;;Смеситель для раковины Bravat Eddie с одним подвесом, матовое золото (F1369402RBG-ENG);;BRAVAT;47 500;45;;;;;
;;;235 873;;P8369402RBG-ENG;;Смеситель для раковины Bravat Eddie скрытого монтажа, матовое золото (P8369402RBG-ENG);;BRAVAT;58 350;12;;;;;
;Сатин;;;;;;;;;;;;;;;
;;;238 146;;P8369402AP-ENG;;Встраиваемый смеситель для раковины  Bravat Eddie, сатин (P8369402AP-ENG)+(D968AP-ENG);;BRAVAT;68 600;12;;;;;
;;;238 165;;F6369402AP-01-ENG;;Смеситель для ванны Bravat Eddie, кор. излив сатин (F6369402AP-01-ENG);;BRAVAT;101 150;8;;;;;
;;;238 132;;F1369402AP-ENG;;Смеситель для раковины Bravat Eddie, сатин (F1369402AP-ENG);;BRAVAT;47 500;24;;;;;
;;;238 149;;F1369402AP-A9-ENG;;Смеситель для раковины высокий Bravat Eddie, сатин (F1369402AP-A9-ENG);;BRAVAT;90 600;12;;;;;
;;;235 886;;PB8369402CP-ENG;;Смеситель для ванны Bravat Eddie комплект 1-функция, хром (PB8369402CP-ENG);;BRAVAT;20 250;5;;;;;
;;;235 887;;PB8369402CP-2-ENG;;Смеситель для ванны Bravat Eddie комплект 2-функции, хром (PB8369402CP-2-ENG);;BRAVAT;21 150;5;;;;;
;;;235 888;;PB8369402CP-3-ENG;;Смеситель для ванны Bravat Eddie комплект 3-функции, хром (PB8369402CP-3-ENG);;BRAVAT;22 000;14;;;;;
;;;235 889;;F6369402CP-01-ENG;;Смеситель для душа Bravat Eddie настенный, хром (F6369402CP-01-RUS);;BRAVAT;84 450;35;;;;;
;;;235 890;;F9369402CP-01-ENG;;Смеситель для душа Bravat Eddie настенный, хром (F9369402CP-01-ENG);;BRAVAT;68 600;15;;;;;
;;;235 885;;P8369402CP-ENG;;Смеситель для раковины Bravat Eddie комплект, хром (P8369402CP-ENG);;BRAVAT;57 200;15;;;;;
;;;235 884;;F1369402CP-A-ENG;;Смеситель для раковины Bravat Eddie с одной рукояткой, хром (F1369402CP-A-ENG);;BRAVAT;76 550;14;;;;;
;;;235 883;;F1369402CP-ENG;;Смеситель для раковины Bravat Eddie с одной рукояткой, хром (F1369402CP-ENG);;BRAVAT;39 600;44;;;;;
;;;238 134;;F1369402CP-RUS;;Смеситель для раковины Bravat Eddie, хром (F1369402CP-RUS);;BRAVAT;36 400;24;;;;;
;;;238 133;;F1369402CP-A-RUS;;Смеситель для раковины высокий Bravat Eddie, хром (F1369402CP-A-RUS);;BRAVAT;63 650;18;;;;;
;ELER;;;;;;;;;;;;;;;
;;;1 783;;F1191238CP-RUS;;F1191238CP-RUS BRAVAT ELER Смеситель для умывальника;;BRAVAT;18 150;169;100;;;;
;;;1 847;;F6191238CP-01-RUS;;F6191238CP-01-RUS BRAVAT ELER Смеситель для ванны с коротким изливом (к/к 8);;BRAVAT;28 400;77;;;;;
;;;1 846;;F6191238CP-01L-RUS;;F6191238CP-01L-RUS BRAVAT ELER Смеситель для ванны с длинным изливом (к/к 3);;BRAVAT;33 450;375;;;;;
;;;1 885;;F7191238CP-RUS;;F7191238CP-RUS BRAVAT ELER Cмеситель для кухни;;BRAVAT;21 600;148;;;;;
;;;1 920;;F9191238CP-01-RUS;;F9191238CP-01-RUS BRAVAT ELER Cмеситель для душа;;BRAVAT;21 600;36;2;;;;
;;;235 900;;F6191238CP-A-RUS;;Душевая колонна Bravat Eler настенная с одной ручкой, хром (F6191238CP-A-RUS);;BRAVAT;93 650;41;;;;;
;;;238 111;;F6191238CP-A1;;Душевая ситема с изливом Bravat Eler, хром (F6191238CP-A1);;BRAVAT;74 800;20;;;;;
;Hera;;;;;;;;;;;;;;;
;;;235 905;;F2512648BTC-ENG;;Смеситель для раковины Bravat Hera на 3 отверстия с двумя ручками, серый (F2512648BTC-ENG);;BRAVAT;;30;;;;;
;;;235 906;;F2512648CP-ENG;;Смеситель для раковины Bravat Hera на 3 отверстия с двумя ручками, хром (F2512648CP-ENG);;BRAVAT;72 850;20;;;;;
;;;235 907;;P8512648BTC-ENG;;Смеситель для раковины Bravat Hera скрытого монтажа, серый (P8512648BTC-ENG);;BRAVAT;45 150;49;;;;;
;;;235 908;;P8512648CP-ENG;;Смеситель для раковины Bravat Hera скрытого монтажа,хром (P8512648CP-ENG);;BRAVAT;38 000;43;;;;;
;;;235 909;;F1439576SOB-ENG;;Смеситель для раковины Bravat Hera, черный с медной окантовкой (F1439576SOB-ENG);;BRAVAT;;40;;;;;
;Joyful;;;;;;;;;;;;;;;
;;;235 918;;F6428563BW-01-ENG;;Смеситель для ванны Bravat Joyfu настенный с одной ручкой, черный (F6428563BW-01-ENG);;BRAVAT;72 150;5;;;;;
;;;235 919;;F9428563BW-01-ENG;;Смеситель для ванны Bravat Joyfu настенный с одной ручкой, черный (F9428563BW-01-ENG);;BRAVAT;46 650;25;;;;;
;;;235 914;;F6428563CP-01-ENG;;Смеситель для ванны Bravat Joyful настенный с одной ручкой, хром (F6428563CP-01-ENG);;BRAVAT;56 200;33;;;;;
;;;235 915;;F9428563CP-01-ENG;;Смеситель для душа Bravat Joyful настенный с одной ручкой, хром (F9428563CP-01-ENG);;BRAVAT;36 450;5;;;;;
;;;235 913;;F7428563CP-ENG;;Смеситель для кухни Bravat Joyful с одной рукояткой (выдвижной), хром (F7428563CP-ENG);;BRAVAT;65 900;31;;;;;
;;;235 916;;F7428563BW-ENG;;Смеситель для кухни Bravat Joyful, черный (F7428563BW-ENG);;BRAVAT;63 550;4;;;;;
;;;235 911;;F1428563CP-9-ENG;;Смеситель для раковины Bravat Joyful с одной ручкой, хром (F1428563CP-9-ENG);;BRAVAT;30 800;14;;;;;
;;;235 912;;F1428563CP-ENG;;Смеситель для раковины Bravat Joyful с одной ручкой, хром (F1428563CP-ENG);;BRAVAT;31 700;78;;;;;
;;;235 917;;F1428563BW-9-ENG;;Смеситель для раковины Bravat Joyful с одной ручкой, черный (F1428563BW-9-ENG);;BRAVAT;51 050;29;;;;;
;Koba;;;;;;;;;;;;;;;
;;;238 130;;F1360394CP-BW;;Смеситель для раковины Bravat Kola, хром (F1360394CP-BW);;BRAVAT;74 800;12;;;;;
;Miranda (кухонные);;;;;;;;;;;;;;;
;;;235 921;;F7460564CP-ENG;;Смеситель для кухни Bravat Miranda выдвижной, хром (F7460564CP-ENG);;BRAVAT;50 150;8;;;;;
;;;235 920;;F7460564RBG-ENG;;Смеситель для кухни Bravat Miranda с одной рукояткой, матовое золото (F7460564RBG-ENG);;BRAVAT;60 700;28;;;;;
;;;235 922;;F7460564BTC-ENG;;Смеситель для кухни Bravat Miranda с одной ручкой, серый (F7460564BTC-ENG);;BRAVAT;60 700;26;;;;;
;;;238 150;;F7460564BW-ENG;;Смеситель для кухни с вытяжной лейкой Bravat Miranda, черный (F7460564BW-ENG);;BRAVAT;58 050;6;;;;;
;Nizza (термостат);;;;;;;;;;;;;;;
;;;235 923;;F6353387CP-01-RUS;;Смеситель для ванны Bravat Nizza термостат, хром (F6353387CP-01-RUS);;BRAVAT;89 550;31;;;;;
;;;235 924;;F9353387CP-01-RUS;;Смеситель для душа Bravat Nizza термостат, хром (F9353387CP-01-RUS);;BRAVAT;56 400;28;;;;;
;OPAL;;;;;;;;;;;;;;;
;;;211 565;;F1125183CP-RUS;;F1125183CP-RUS Смеситель для умывальника;;BRAVAT;23 300;30;;;;;
;;;211 566;;F6125183CP-01-RUS;;F6125183CP-01-RUS Смеситель для ванны короткий излив;;BRAVAT;42 550;22;;;;;
;;;211 135;;F6125183CP-02L-RUS;;F6125183CP-02L Смеситель Bravat Opal универсальный;;BRAVAT;53 650;19;;;;;
;;;1 841;;F6125183CP-A-RUS;;F6125183CP-A-RUS OPAL Душевая колонна со смесителем для ванны/душа (верхний душ квадр формы) (к/к 4);;BRAVAT;94 150;80;;;;;
;;;1 839;;F6125183CP-A2-RUS;;F6125183CP-A2-RUS OPAL R Душевая колонна со смесителем для ванны/душа (круглая лейка черная) (к/к 4);;BRAVAT;94 150;24;;;;;
;;;211 134;;F7125183CP-RUS;;F7125183CP-RUS Смеситель для кухни Bravat OPAL с высоким поворотным изливом;;BRAVAT;31 750;63;;;;;
;;;1 917;;F9125183CP-A-RUS;;F9125183CP-A-RUS OPAL Душевая колонна со смесителем для душа(верхний душ квадратной формы) (к/к 4);;BRAVAT;86 350;83;;;;;
;;;18 010;;F9125183CP-A2-RUS;;F9125183CP-A2-RUS BRAVAT OPAL Душевая колонна со смесителем для душа(верхний душ круглой формы);;BRAVAT;86 350;43;;;;;
;;;210 289;;P75117CP-RUS;;P75117CP-RUS BRAVAT Opal Удлинитель для душевых систем;;BRAVAT;7 200;174;;;;;
;;;210 290;;P75158CP;;P75158CP BRAVAT Opal Удлинитель для обновленных душевых систем;;BRAVAT;7 200;4;;;;;
;Ozero;;;;;;;;;;;;;;;
;;;235 925;;F7354388CP-ENG;;Смеситель для кухни Bravat Ozero одинарный (F7354388CP-ENG);;BRAVAT;57 650;18;;;;;
;Pleasure;;;;;;;;;;;;;;;
;;;238 156;;PB8472605BTC-2-ENG;;Внешняя часть смесителя для душа 2 функции Bravat Pleasure, графит (PB8472605BTC-2-ENG);;BRAVAT;19 350;16;;;;;
;;;238 158;;PB8472605RBG-2-ENG;;Внешняя часть смесителя для душа 2 функции Bravat Pleasure, матовое золото (PB8472605RBG-2-ENG);;BRAVAT;19 350;16;;;;;
;;;238 157;;PB8472605BTC-3-ENG;;Внешняя часть смесителя для душа 3 функции Bravat Pleasure, графит (PB8472605BTC-3-ENG);;BRAVAT;20 250;16;;;;;
;;;238 159;;PB8472605RBG-3-ENG;;Внешняя часть смесителя для душа 3 функции Bravat Pleasure, матовое золото (PB8472605RBG-2-ENG);;BRAVAT;20 250;16;;;;;
;;;235 927;;P8472605RBG-ENG;;Смеситель для встроенной раковины Bravat Pleasure комплект, матовое золото (P8472605RBG-ENG);;BRAVAT;65 450;29;;;;;
;;;238 137;;F1472605BTC-9-ENG;;Смеситель для раковины Bravat Pleasure , графит (F1472605BTC-9-ENG);;BRAVAT;44 150;18;;;;;
;;;235 926;;F1472605RBG-9-ENG;;Смеситель для раковины Bravat Pleasure с одной ручкой, матовое золото (F1472605RBG-9-ENG);;BRAVAT;43 550;32;;;;;
;;;238 142;;F2472605BTC-1-9-ENG;;Смеситель для раковины с двумя ручками Bravat Pleasure, графит (F2472605BTC-1-9-ENG);;BRAVAT;97 200;8;;;;;
;;;238 144;;F2472605RBG-1-9-ENG;;Смеситель для раковины с двумя ручками Bravat Pleasure, матовое золото (F2472605RBG-1-9-ENG);;BRAVAT;83 050;8;;;;;
;;;238 143;;F2472605BTC-9-ENG;;Смеситель для раковины с двумя ручками S Bravat Pleasure, графит (F2472605BTC-9-ENG);;BRAVAT;95 900;8;;;;;
;;;238 145;;F2472605RBG-9-ENG;;Смеситель для раковины с двумя ручками S Bravat Pleasure, матовое золото (F2472605RBG-9-ENG);;BRAVAT;93 250;8;;;;;
;;;235 928;;D692CP-1-ENG;;Смеситель инфракрасный Bravat Pleasure (только холодный режим), хром (D692CP-1-ENG);;BRAVAT;91 500;15;;;;;
;PURE;;;;;;;;;;;;;;;
;;;1 776;;F1105161C;;F1105161C BRAVAT PURE Смеситель для раковины;;BRAVAT;56 200;28;;;;;
;;;1 827;;F6105161C-01;;F6105161C-01 BRAVAT PURE Смеситель для ванны с коротким изливом (к/к 8);;BRAVAT;56 200;44;;;;;
;;;1 829;;F6105161C-01A;;F6105161C-01A BRAVAT PURE Смеситель для ванны с длинным изливом (без аксессуаров) (к/к 6);;BRAVAT;68 050;7;;;;;
;;;1 882;;F7105161C;;F7105161C BRAVAT PURE Смеситель для кухни (к/к 10);;BRAVAT;48 600;12;;;;;
;REAL;;;;;;;;;;;;;;;
;;;210 301;;F6121179CP-01;;F6121179CP-01 BRAVAT REAL Смеситель для ванны с коротким изливом (к/к 4);;BRAVAT;37 650;34;;;;;
;;;1 835;;F6121179CP-01L;;F6121179CP-01L BRAVAT REAL Смеситель для ванны с длинным изливом (к/к 4);;BRAVAT;45 350;74;;;;;
;;;151 142;;F6333367CP-A-RUS;;F6333367CP-A-RUS REAL Душевая колонна со смесителем для ванны, поворотный излив;;BRAVAT;117 750;11;;;;;
